#sid	name	note	sample_env	keywords_clean	taxa_stats	num_rids	num_hq_runs	rids	projects	publications
ERS4519203	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":18171,"totalotus":113,"otus":["90_782;96_3985;97_4901","90_2;96_2;97_2","90_91;96_8798;97_10576"],"otutax":["Bacteria;Firmicutes;Clostridia;Eubacteriales","Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae","Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae"],"counts":[3249,113,98]}	1	1	ERR4038026	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519204	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":5259,"totalotus":67,"otus":["90_782;96_3985;97_4901","90_21;96_1574;97_1880","90_21;96_994;97_24784"],"otutax":["Bacteria;Firmicutes;Clostridia;Eubacteriales","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides"],"counts":[242,106,84]}	1	1	ERR4038027	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519205	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":16530,"totalotus":97,"otus":["90_15821;96_1492;97_1780","90_2;96_2;97_2","90_16;96_3451;97_4234"],"otutax":["Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae","Bacteria;Firmicutes;Clostridia;Eubacteriales;Peptostreptococcaceae","Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia"],"counts":[176,174,129]}	1	1	ERR4038028	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519206	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":20324,"totalotus":149,"otus":["90_24;96_920;97_1072","90_21;96_994;97_24784","90_21;96_89;97_94"],"otutax":["Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides"],"counts":[636,531,463]}	1	1	ERR4038029	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519207	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":15073,"totalotus":97,"otus":["90_61;96_130;97_140","90_91;96_5427;97_6544","90_217;96_789;97_918"],"otutax":["Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia","Bacteria;Firmicutes;Clostridia;Eubacteriales","Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister"],"counts":[1143,217,145]}	1	1	ERR4038030	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519208	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":22917,"totalotus":121,"otus":["90_388;96_1710;97_2047","90_24;96_412;97_467","90_24;96_920;97_1072"],"otutax":["Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas","Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium","Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium"],"counts":[504,232,179]}	1	1	ERR4038031	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519209	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":18793,"totalotus":162,"otus":["90_61;96_130;97_140","90_17208;96_11653;97_14093","90_838;96_11826;97_14326"],"otutax":["Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia","Bacteria;Firmicutes;Clostridia;Eubacteriales","Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae"],"counts":[949,209,168]}	1	1	ERR4038032	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519210	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":17399,"totalotus":63,"otus":["90_286;96_6297;97_7555","90_61;96_130;97_140","90_147;96_763;97_889"],"otutax":["Bacteria;Firmicutes;Clostridia;Eubacteriales","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia","Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella"],"counts":[188,186,51]}	1		ERR4038033	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519211	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige	{"totalcount":24251,"totalotus":111,"otus":["90_147;96_763;97_889","90_24;96_412;97_467","90_274;96_1977;97_2378"],"otutax":["Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella","Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium","Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus"],"counts":[332,206,66]}	1	1	ERR4038034	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519212	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige;sesame	{"totalcount":10241,"totalotus":51,"otus":["90_15821;96_1492;97_1780","90_16;96_8650;97_10775","90_286;96_6297;97_7555"],"otutax":["Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae","Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena","Bacteria;Firmicutes;Clostridia;Eubacteriales"],"counts":[117,82,80]}	1		ERR4038035	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519213	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige;sesame	{"totalcount":14466,"totalotus":91,"otus":["90_21;96_363;97_408","90_7796;96_34026;97_43151","90_24;96_412;97_467"],"otutax":["Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides","Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides","Bacteria;Actinobacteria;Actinomycetia;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium"],"counts":[542,508,405]}	1	1	ERR4038036	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
ERS4519214	ERP121217_allergic microbial signature in ige-mediated food allergies_allergic microbial signature in ige-mediated food allergies_		animal;human	allergy;association;city;feces;food;gastrointestinal tract;human;human-associated;human-gut;ige;sesame	{"totalcount":23203,"totalotus":141,"otus":["90_217;96_789;97_918","90_61;96_130;97_140","90_786;96_21329;97_26607"],"otutax":["Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister","Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia","Bacteria;Firmicutes;Clostridia;Eubacteriales"],"counts":[1966,1121,762]}	1	1	ERR4038037	[{"pid": "ERP121217", "title": "Allergic microbial signature in IgE-mediated food allergies", "abstract": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm.", "description": "Multiple studies suggest a key pathogenetic role for gut microbiota modifications in food allergy (FA) development, but to date, no specific bacterial taxa have been consistently associated with FA. Here we characterized the gut microbiota composition and SCFA profile associated with an IgE-mediated FA state. We analyzed blood and fecal samples from 233 IgE-mediated FA patients, and from an age-matched control group (n=58). Our results demonstrate a link between IgE-mediated FA and the gut microbiota composition. We found the microbiome composition of allergic patients to be significantly different compared to age-matched controls, with distinct microbial signatures that differentiate FA patients from healthy non-allergic controls, and distinct microbial signatures for FA to different foods. We used these microbial differences to distinguish between FA patients and non- allergic healthy controls with 85% accuracy, and for the classification of FA patients according to their FA types using a supervised learning algorithm."}]	[{"pmid": "33109272", "authors": "Goldberg MR,Mor H,Magid Neriya D,Magzal F,Muller E,Appel MY,Nachshon L,Borenstein E,Tamir S,Louzoun Y,Youngster I,Elizur A,Koren O", "title": "Microbial signature in IgE-mediated food allergies.", "year": "2020"}]
